,estimated_stock_pct,quantity,temperature,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour,category_baby products,category_baked goods,category_baking,category_beverages,category_canned foods,category_cheese,category_cleaning products,category_condiments and sauces,category_dairy,category_frozen,category_fruit,category_kitchen,category_meat,category_medicine,category_packaged foods,category_personal care,category_pets,category_refrigerated items,category_seafood,category_snacks,category_spices and herbs,category_vegetables
4905,0.6,2.0,1.0712881355932202,14.99,4,4,10,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4906,0.315,0.0,1.0712881355932202,14.19,4,4,10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4907,0.91,0.0,1.0712881355932202,15.49,4,4,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4908,0.36,0.0,1.0712881355932202,7.99,4,4,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4909,0.87,0.0,1.0712881355932202,3.19,4,4,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4910,0.73,0.0,-0.17221288515406166,11.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4911,0.63,5.0,-0.17221288515406166,1.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4912,0.43,0.0,-0.17221288515406166,20.19,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4913,0.42,0.0,-0.17221288515406166,5.99,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4914,0.19,0.0,-0.17221288515406166,8.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4915,0.79,0.0,-0.17221288515406166,2.49,4,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4916,0.73,0.0,-0.17221288515406166,0.49,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4917,0.56,2.0,-0.17221288515406166,12.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4918,0.6466666666666666,7.0,-0.17221288515406166,16.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4919,0.9,2.0,-0.17221288515406166,3.99,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4920,0.515,0.0,-0.17221288515406166,16.99,4,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4921,0.84,3.0,-0.17221288515406166,4.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4922,0.63,6.0,-0.17221288515406166,13.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4923,0.14,0.0,-0.17221288515406166,13.19,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4924,0.71,0.0,-0.17221288515406166,19.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4925,0.09,0.0,-0.17221288515406166,9.99,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926,0.44,3.0,-0.17221288515406166,20.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4927,0.2,0.0,-0.17221288515406166,11.99,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4928,0.21,0.0,-0.17221288515406166,8.19,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4929,0.07,0.0,-0.17221288515406166,1.49,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4930,0.17,0.0,-0.17221288515406166,20.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4931,0.4,0.0,-0.17221288515406166,7.49,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4932,0.14500000000000002,0.0,-0.17221288515406166,4.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4933,0.37,0.0,-0.17221288515406166,8.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4934,0.14,0.0,-0.17221288515406166,6.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4935,0.04,0.0,-0.17221288515406166,16.19,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4936,0.79,0.0,-0.17221288515406166,8.19,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4937,0.2,0.0,-0.17221288515406166,10.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4938,0.98,3.0,-0.17221288515406166,4.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4939,0.08,0.0,-0.17221288515406166,19.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4940,0.3,0.0,-0.17221288515406166,10.99,4,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4941,0.41200000000000003,0.0,-0.17221288515406166,14.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4942,0.79,7.0,-0.17221288515406166,5.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4943,0.48,2.0,-0.17221288515406166,5.49,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4944,0.06,0.0,-0.17221288515406166,16.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4945,0.36,0.0,-0.17221288515406166,16.49,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4946,0.5650000000000001,0.0,-0.17221288515406166,14.99,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4947,0.59,0.0,-0.17221288515406166,18.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4948,0.67,0.0,-0.17221288515406166,19.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4949,0.26,0.0,-0.17221288515406166,15.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4950,0.45499999999999996,0.0,-0.17221288515406166,20.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4951,0.36,0.0,-0.17221288515406166,11.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4952,0.18,3.0,-0.17221288515406166,3.99,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4953,0.5599999999999999,1.0,-0.17221288515406166,12.19,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4954,0.35,0.0,-0.17221288515406166,3.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4955,0.28,0.0,-0.17221288515406166,4.19,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4956,0.5766666666666667,9.0,-0.17221288515406166,7.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4957,0.96,0.0,-0.17221288515406166,7.99,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4958,0.61,2.0,-0.17221288515406166,12.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4959,0.94,0.0,-0.17221288515406166,5.49,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4960,0.35,0.0,-0.17221288515406166,8.49,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4961,0.7,0.0,-0.17221288515406166,6.49,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4962,0.9,4.0,-0.17221288515406166,5.99,4,4,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4963,0.505,0.0,-0.17221288515406166,8.99,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4964,0.61,0.0,-0.17221288515406166,10.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4965,0.44,0.0,-0.17221288515406166,10.49,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4966,0.76,1.0,-0.17221288515406166,4.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4967,0.355,0.0,-0.17221288515406166,9.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4968,0.55,1.0,-0.17221288515406166,4.19,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4969,0.65,0.0,-0.17221288515406166,2.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4970,0.97,0.0,-0.17221288515406166,8.19,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4971,0.51,0.0,-0.17221288515406166,19.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4972,0.525,0.0,-0.17221288515406166,8.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4973,0.405,4.0,-0.17221288515406166,17.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4974,0.535,0.0,-0.17221288515406166,4.99,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4975,0.63,0.0,-0.17221288515406166,3.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4976,0.405,0.0,-0.17221288515406166,10.19,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4977,0.37333333333333335,0.0,-0.17221288515406166,7.19,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4978,0.1,0.0,-0.17221288515406166,15.49,4,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4979,0.17,0.0,-0.17221288515406166,16.19,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4980,0.57,0.0,-0.17221288515406166,9.49,4,4,11,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4981,0.07,0.0,-0.17221288515406166,20.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4982,0.61,0.0,-0.17221288515406166,12.49,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4983,0.88,0.0,-0.17221288515406166,6.49,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4984,0.475,0.0,-0.17221288515406166,7.19,4,4,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4985,0.685,1.0,-0.17221288515406166,4.99,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4986,0.33,0.0,-0.17221288515406166,14.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4987,0.1,0.0,-0.17221288515406166,5.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4988,0.62,0.0,-0.17221288515406166,10.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4989,0.81,0.0,-0.17221288515406166,7.19,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4990,0.36,0.0,-0.17221288515406166,10.99,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4991,0.36,0.0,-0.17221288515406166,6.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4992,0.11,0.0,-0.17221288515406166,11.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4993,0.52,0.0,-0.17221288515406166,7.19,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4994,0.72,0.0,-0.17221288515406166,10.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4995,0.42500000000000004,2.0,-0.17221288515406166,0.19,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4996,0.99,1.0,-0.17221288515406166,8.99,4,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4997,0.03,0.0,-0.17221288515406166,3.99,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4998,0.5533333333333333,0.0,-0.17221288515406166,9.49,4,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4999,0.96,3.0,-0.17221288515406166,11.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5000,0.82,0.0,-0.17221288515406166,0.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5001,0.59,0.0,-0.17221288515406166,4.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5002,0.82,0.0,-0.17221288515406166,2.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5003,0.4,0.0,-0.17221288515406166,14.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5004,0.565,0.0,-0.17221288515406166,2.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5005,0.15,0.0,-0.17221288515406166,9.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5006,0.48,0.0,-0.17221288515406166,7.99,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5007,0.5650000000000001,0.0,-0.17221288515406166,4.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5008,0.37,4.0,-0.17221288515406166,1.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5009,0.95,0.0,-0.17221288515406166,17.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5010,0.02,0.0,-0.17221288515406166,7.49,4,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5011,0.99,4.0,-0.17221288515406166,13.99,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5012,0.41,4.0,-0.17221288515406166,4.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5013,0.92,0.0,-0.17221288515406166,23.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5014,0.36,0.0,-0.17221288515406166,1.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5015,0.39,0.0,-0.17221288515406166,9.99,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5016,0.17,0.0,-0.17221288515406166,9.99,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5017,0.27749999999999997,3.0,-0.17221288515406166,1.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5018,0.29,0.0,-0.17221288515406166,13.19,4,4,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5019,0.03,0.0,-0.17221288515406166,5.19,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5020,0.75,0.0,-0.17221288515406166,9.99,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5021,0.76,3.0,-0.17221288515406166,3.99,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5022,0.78,0.0,-0.17221288515406166,8.99,4,4,11,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5023,1.0,0.0,-0.17221288515406166,18.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5024,0.03,0.0,-0.17221288515406166,14.99,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5025,0.99,0.0,-0.17221288515406166,8.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5026,0.08,0.0,-0.17221288515406166,9.19,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5027,0.54,0.0,-0.17221288515406166,9.19,4,4,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5028,0.18,1.0,-0.17221288515406166,8.19,4,4,11,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5029,0.45,0.0,-0.17221288515406166,13.49,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5030,0.52,0.0,-0.17221288515406166,1.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5031,0.32,2.0,-0.17221288515406166,5.49,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5032,0.08,0.0,-0.17221288515406166,11.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5033,0.45,0.0,-0.17221288515406166,12.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5034,0.375,0.0,-0.17221288515406166,21.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5035,0.615,0.0,-0.17221288515406166,0.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5036,1.0,0.0,-0.17221288515406166,5.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5037,0.6,0.0,-0.17221288515406166,18.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5038,0.22499999999999998,0.0,-0.17221288515406166,10.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5039,0.32,4.0,-0.17221288515406166,6.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5040,0.66,0.0,-0.17221288515406166,4.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5041,0.93,0.0,-0.17221288515406166,5.99,4,4,11,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5042,0.47,3.0,-0.17221288515406166,14.99,4,4,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5043,0.44,0.0,-0.17221288515406166,9.19,4,4,11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5044,0.435,0.0,-0.17221288515406166,12.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5045,0.78,5.0,-0.17221288515406166,7.99,4,4,11,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5046,0.46,0.0,-0.17221288515406166,8.19,4,4,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5047,0.72,0.0,-0.17221288515406166,2.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5048,0.14,0.0,-0.17221288515406166,7.49,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5049,0.14,0.0,-0.17221288515406166,4.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5050,0.595,0.0,-0.17221288515406166,3.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5051,0.14,0.0,-0.17221288515406166,2.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5052,0.52,5.0,-0.17221288515406166,4.99,4,4,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5053,0.62,0.0,-0.17221288515406166,19.99,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5054,0.96,0.0,-0.17221288515406166,0.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5055,0.63,0.0,-0.17221288515406166,7.99,4,4,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5056,0.655,0.0,-0.17221288515406166,3.19,4,4,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5057,0.69,0.0,-1.1509375,14.19,4,4,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5058,0.42000000000000004,0.0,-1.1509375,7.99,4,4,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5059,0.66,0.0,-1.1509375,8.19,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5060,0.18,1.0,-1.1509375,2.49,4,4,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5061,0.84,0.0,-1.1509375,0.49,4,4,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5062,0.22499999999999998,0.0,-1.1509375,12.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5063,0.79,3.0,-1.1509375,10.99,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5064,0.95,3.0,-1.1509375,9.49,4,4,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5065,0.13,0.0,-1.1509375,13.49,4,4,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5066,0.89,0.0,-1.1509375,16.19,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5067,0.275,0.0,-1.1509375,4.99,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5068,0.14,0.0,-1.1509375,19.99,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5069,0.24,0.0,-1.1509375,20.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5070,0.035,0.0,-1.1509375,8.99,4,4,12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5071,0.735,4.0,-1.1509375,1.49,4,4,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5072,0.40499999999999997,0.0,-1.1509375,16.99,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5073,0.78,0.0,-1.1509375,7.49,4,4,12,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5074,0.6966666666666667,7.0,-1.1509375,4.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5075,0.37,0.0,-1.1509375,8.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5076,0.745,2.0,-1.1509375,12.49,4,4,12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5077,0.48,0.0,-1.1509375,6.19,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5078,0.98,0.0,-1.1509375,16.49,4,4,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5079,0.37,0.0,-1.1509375,0.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5080,0.25,0.0,-1.1509375,8.19,4,4,12,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5081,0.52,0.0,-1.1509375,18.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5082,0.84,0.0,-1.1509375,3.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5083,0.93,0.0,-1.1509375,9.99,4,4,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5084,0.765,1.0,-1.1509375,3.19,4,4,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5085,0.69,0.0,-1.1509375,10.49,4,4,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5086,0.87,0.0,-1.1509375,19.19,4,4,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5087,0.52,0.0,-1.1509375,7.49,4,4,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5088,0.03,0.0,-1.1509375,16.19,4,4,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
